NYIT College of Osteopathic Medicine · AQY BE-1510 (AQY BE-1510)
Instrument Data export
2/15/2022 to 2/16/2022
(UTC-06:00) Central Time (US & Canada)
Averaging period: 1 minute

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet
2022/02/15 10:59:00,0.0,40.2,2.7,17.22,46.4,5.6,Sample
2022/02/15 11:00:00,0.0,43.8,2.5,16.78,45.9,5.1,Sample
2022/02/15 11:01:00,0.0,44.7,3.3,17.20,46.8,5.7,Sample
2022/02/15 11:02:00,0.0,39.2,4.4,17.74,46.4,6.1,Sample
2022/02/15 11:03:00,0.0,41.4,2.8,17.54,47.1,6.1,Sample
2022/02/15 11:04:00,0.0,40.6,1.7,17.32,47.3,6.0,Sample
2022/02/15 11:05:00,0.0,40.4,1.2,16.74,47.1,5.4,Sample
2022/02/15 11:06:00,0.0,42.1,1.6,16.91,46.5,5.4,Sample
2022/02/15 11:07:00,0.0,41.6,1.7,17.31,46.0,5.6,Sample
2022/02/15 11:08:00,0.0,42.4,1.1,17.22,45.5,5.3,Sample
2022/02/15 11:09:00,0.0,45.0,1.4,17.32,45.5,5.4,Sample
2022/02/15 11:10:00,0.0,47.5,1.1,17.17,45.3,5.2,Sample
2022/02/15 11:11:00,0.0,40.8,1.1,17.14,44.9,5.1,Sample
2022/02/15 11:12:00,0.0,40.4,1.2,16.82,44.7,4.7,Sample
2022/02/15 11:13:00,0.0,44.1,1.1,17.10,46.0,5.4,Sample
2022/02/15 11:14:00,0.0,43.7,1.1,17.74,45.7,5.9,Sample
2022/02/15 11:15:00,0.0,42.6,1.2,17.28,43.9,4.9,Sample
2022/02/15 11:16:00,0.0,46.1,1.2,17.59,44.0,5.2,Sample
2022/02/15 11:17:00,0.0,41.9,1.0,17.87,43.6,5.3,Sample
2022/02/15 11:18:00,0.0,43.9,1.0,18.05,42.7,5.2,Sample
2022/02/15 11:19:00,0.0,46.4,1.2,18.10,42.5,5.1,Sample
2022/02/15 11:20:00,0.0,43.0,1.0,18.01,42.2,5.0,Sample
2022/02/15 11:21:00,0.0,46.4,1.4,18.27,43.0,5.5,Sample
2022/02/15 11:22:00,0.0,42.3,1.4,18.47,41.9,5.3,Sample
2022/02/15 11:23:00,0.0,51.7,1.3,18.38,41.5,5.0,Sample
2022/02/15 11:24:00,0.0,47.5,1.2,18.51,42.5,5.5,Sample
2022/02/15 11:25:00,0.0,42.1,1.3,18.30,42.8,5.4,Sample
2022/02/15 11:26:00,0.0,43.4,1.3,18.38,42.5,5.4,Sample
2022/02/15 11:27:00,0.0,43.9,1.6,18.42,42.7,5.5,Sample
2022/02/15 11:28:00,0.0,42.8,1.9,18.73,42.4,5.7,Sample
2022/02/15 11:29:00,0.0,45.3,2.0,18.70,42.4,5.7,Sample
2022/02/15 11:30:00,0.0,47.8,1.9,18.56,41.7,5.3,Sample
2022/02/15 11:31:00,0.0,53.6,2.2,17.95,41.4,4.6,Sample
2022/02/15 11:32:00,0.0,47.9,1.6,17.12,41.9,4.0,Sample
2022/02/15 11:33:00,0.0,47.5,1.6,17.76,43.3,5.1,Sample
2022/02/15 11:34:00,0.0,39.6,2.0,18.27,41.9,5.1,Sample
2022/02/15 11:35:00,0.0,46.0,1.8,18.51,40.9,5.0,Sample
2022/02/15 11:36:00,0.0,52.4,2.2,18.08,40.1,4.3,Sample
2022/02/15 11:37:00,0.0,60.8,2.0,18.03,40.5,4.4,Sample
2022/02/15 11:38:00,0.0,54.6,1.8,18.32,39.7,4.4,Sample
2022/02/15 11:39:00,0.0,51.3,1.9,18.20,39.7,4.3,Sample
2022/02/15 11:40:00,0.0,46.0,1.6,18.27,39.4,4.2,Sample
2022/02/15 11:41:00,0.0,45.9,2.0,18.66,41.0,5.1,Sample
2022/02/15 11:42:00,0.0,46.1,1.4,18.73,41.4,5.3,Sample
2022/02/15 11:43:00,0.0,44.9,2.4,18.05,40.0,4.2,Sample
2022/02/15 11:44:00,0.0,48.7,2.1,17.82,40.8,4.3,Sample
2022/02/15 11:45:00,0.0,50.4,1.6,17.43,40.0,3.7,Sample
2022/02/15 11:46:00,0.0,57.3,1.3,18.29,41.6,5.0,Sample
2022/02/15 11:47:00,0.0,41.6,1.4,18.85,40.5,5.1,Sample
2022/02/15 11:48:00,0.0,44.1,1.4,18.90,42.0,5.7,Sample
2022/02/15 11:49:00,0.0,47.1,1.2,18.32,40.5,4.7,Sample
2022/02/15 11:50:00,0.0,52.3,1.2,17.76,40.5,4.1,Sample
2022/02/15 11:51:00,0.0,47.6,1.2,18.15,41.6,4.9,Sample
2022/02/15 11:52:00,0.0,45.3,1.1,18.54,42.8,5.6,Sample
2022/02/15 11:53:00,0.0,45.2,1.3,18.42,42.8,5.5,Sample
2022/02/15 11:54:00,0.0,42.8,1.1,17.99,41.6,4.7,Sample
2022/02/15 11:55:00,0.0,45.3,1.9,18.38,42.4,5.4,Sample
2022/02/15 11:56:00,0.0,46.4,1.7,18.17,40.0,4.3,Sample
2022/02/15 11:57:00,0.0,50.2,1.6,18.38,40.2,4.6,Sample
2022/02/15 11:58:00,0.0,44.7,1.3,18.79,40.4,5.0,Sample
2022/02/15 11:59:00,0.0,48.7,1.2,18.40,39.4,4.3,Sample
2022/02/15 12:00:00,0.0,47.3,1.3,18.87,40.9,5.3,Sample
2022/02/15 12:01:00,0.0,43.8,1.5,18.73,41.6,5.4,Sample
2022/02/15 12:02:00,0.0,55.2,1.6,18.07,40.5,4.4,Sample
2022/02/15 12:03:00,0.0,44.2,1.7,17.99,41.6,4.7,Sample
2022/02/15 12:04:00,0.0,50.5,1.4,18.31,41.7,5.1,Sample
2022/02/15 12:05:00,0.0,58.4,1.5,18.01,41.1,4.6,Sample
2022/02/15 12:06:00,0.0,48.0,1.5,18.02,41.0,4.6,Sample
2022/02/15 12:07:00,0.0,54.5,1.5,18.52,42.3,5.5,Sample
2022/02/15 12:08:00,0.0,46.1,1.5,18.33,41.0,4.8,Sample
2022/02/15 12:09:00,0.0,48.9,1.5,18.30,39.8,4.4,Sample
2022/02/15 12:10:00,0.0,49.0,1.6,18.02,40.1,4.3,Sample
2022/02/15 12:11:00,0.0,49.8,1.6,17.79,39.2,3.7,Sample
2022/02/15 12:12:00,0.0,62.0,1.8,17.78,39.5,3.8,Sample
2022/02/15 12:13:00,0.0,54.1,1.4,18.23,41.1,4.8,Sample
2022/02/15 12:14:00,0.0,44.9,1.3,18.19,40.1,4.4,Sample
2022/02/15 12:15:00,0.0,48.7,1.4,18.23,40.4,4.5,Sample
2022/02/15 12:16:00,0.0,51.3,1.4,17.66,39.6,3.7,Sample
2022/02/15 12:17:00,0.0,49.1,1.4,17.91,40.7,4.4,Sample
2022/02/15 12:18:00,0.0,51.3,1.5,18.29,41.0,4.8,Sample
2022/02/15 12:19:00,0.0,46.6,1.6,17.91,38.8,3.7,Sample
2022/02/15 12:20:00,0.0,52.5,1.6,17.68,39.0,3.6,Sample
2022/02/15 12:21:00,0.0,47.1,1.6,17.88,39.4,3.9,Sample
2022/02/15 12:22:00,0.0,50.4,1.4,17.62,38.3,3.2,Sample
2022/02/15 12:23:00,0.0,63.0,1.5,17.91,39.3,3.9,Sample
2022/02/15 12:24:00,0.0,55.8,1.5,18.27,39.8,4.3,Sample
2022/02/15 12:25:00,0.0,57.1,1.7,18.08,39.2,4.0,Sample
2022/02/15 12:26:00,0.0,44.1,1.7,17.78,39.4,3.8,Sample
2022/02/15 12:27:00,0.0,48.9,1.6,18.15,40.3,4.4,Sample
2022/02/15 12:28:00,0.0,48.0,1.2,18.12,38.4,3.7,Sample
2022/02/15 12:29:00,0.0,54.4,1.6,18.00,39.0,3.8,Sample
2022/02/15 12:30:00,0.0,69.3,1.7,17.95,39.3,3.9,Sample
2022/02/15 12:31:00,0.2,40.9,1.6,18.47,40.1,4.6,Sample
2022/02/15 12:32:00,0.0,43.6,1.5,18.48,39.1,4.3,Sample
2022/02/15 12:33:00,0.0,70.3,1.7,18.25,38.6,3.9,Sample
2022/02/15 12:34:00,0.0,48.7,1.2,17.97,37.2,3.1,Sample
2022/02/15 12:35:00,0.0,47.6,1.6,18.41,37.6,3.7,Sample
2022/02/15 12:36:00,0.0,67.7,1.7,18.73,37.9,4.1,Sample
2022/02/15 12:37:00,0.0,53.6,1.5,18.86,38.1,4.3,Sample
2022/02/15 12:38:00,0.0,55.4,1.5,18.84,39.0,4.6,Sample
2022/02/15 12:39:00,0.0,60.6,1.4,18.60,38.0,4.0,Sample
2022/02/15 12:40:00,0.0,59.5,1.4,18.01,36.8,3.0,Sample
2022/02/15 12:41:00,0.0,61.8,1.8,18.12,38.1,3.6,Sample
2022/02/15 12:42:00,0.0,48.1,1.3,17.98,37.6,3.3,Sample
2022/02/15 12:43:00,0.0,48.6,1.3,17.89,37.4,3.1,Sample
2022/02/15 12:44:00,0.0,49.0,1.3,18.43,38.3,4.0,Sample
2022/02/15 12:45:00,0.0,48.8,1.5,18.58,38.4,4.1,Sample
2022/02/15 12:46:00,0.0,63.7,1.5,18.01,37.0,3.1,Sample
2022/02/15 12:47:00,0.6,44.7,1.5,17.92,37.0,3.0,Sample
2022/02/15 12:48:00,0.0,58.7,1.6,18.17,37.7,3.5,Sample
2022/02/15 12:49:00,0.0,78.4,1.4,18.08,37.3,3.3,Sample
2022/02/15 12:50:00,0.3,45.3,1.3,18.69,38.0,4.1,Sample
2022/02/15 12:51:00,0.0,46.7,1.4,18.62,37.1,3.7,Sample
2022/02/15 12:52:00,0.0,56.9,1.3,18.37,37.5,3.6,Sample
2022/02/15 12:53:00,0.0,52.3,1.3,17.92,35.8,2.6,Sample
2022/02/15 12:54:00,0.0,55.1,1.5,18.03,36.8,3.0,Sample
2022/02/15 12:55:00,0.0,50.7,1.2,18.30,37.9,3.7,Sample
2022/02/15 12:56:00,0.0,51.7,1.3,18.50,37.2,3.6,Sample
2022/02/15 12:57:00,0.0,56.0,1.4,18.81,37.5,4.0,Sample
2022/02/15 12:58:00,0.0,53.5,1.3,18.97,36.5,3.7,Sample
2022/02/15 12:59:00,0.0,50.0,1.4,18.91,36.0,3.5,Sample
2022/02/15 13:00:00,0.0,52.2,1.3,18.91,37.3,4.0,Sample
2022/02/15 13:01:00,0.0,49.9,1.3,19.08,36.9,4.0,Sample
2022/02/15 13:02:00,0.0,47.2,1.3,19.13,37.8,4.4,Sample
2022/02/15 13:03:00,0.0,55.1,1.2,19.05,36.4,3.8,Sample
2022/02/15 13:04:00,0.0,54.2,1.2,18.80,36.7,3.7,Sample
2022/02/15 13:05:00,0.0,49.9,1.3,18.53,37.2,3.6,Sample
2022/02/15 13:06:00,0.0,48.3,1.5,18.87,37.6,4.1,Sample
2022/02/15 13:07:00,0.0,50.9,1.4,18.85,36.3,3.6,Sample
2022/02/15 13:08:00,0.0,48.0,1.4,18.98,36.3,3.7,Sample
2022/02/15 13:09:00,0.0,57.5,1.3,18.92,37.9,4.2,Sample
2022/02/15 13:10:00,0.0,46.6,1.3,19.20,37.4,4.3,Sample
2022/02/15 13:11:00,0.0,58.8,1.3,19.09,36.8,4.0,Sample
2022/02/15 13:12:00,0.0,48.5,1.2,19.38,36.0,3.9,Sample
2022/02/15 13:13:00,0.0,52.3,1.1,19.36,37.5,4.5,Sample
2022/02/15 13:14:00,0.0,52.7,1.3,19.31,36.7,4.1,Sample
2022/02/15 13:15:00,0.0,61.0,1.2,19.39,37.3,4.4,Sample
2022/02/15 13:16:00,0.0,55.6,1.2,19.05,35.5,3.4,Sample
2022/02/15 13:17:00,0.0,60.3,1.1,18.52,34.8,2.7,Sample
2022/02/15 13:18:00,0.0,57.5,1.1,19.11,37.1,4.1,Sample
2022/02/15 13:19:00,0.0,47.8,1.3,19.25,36.9,4.1,Sample
2022/02/15 13:20:00,0.0,53.8,1.1,19.02,36.3,3.7,Sample
2022/02/15 13:21:00,0.0,56.9,1.1,18.83,36.1,3.5,Sample
2022/02/15 13:22:00,0.0,53.5,1.0,18.67,36.9,3.6,Sample
2022/02/15 13:23:00,0.0,50.6,1.1,18.98,38.3,4.5,Sample
2022/02/15 13:24:00,0.0,48.1,1.1,18.72,36.6,3.6,Sample
2022/02/15 13:25:00,0.0,53.0,1.0,18.62,36.5,3.4,Sample
2022/02/15 13:26:00,0.0,51.5,1.1,18.59,36.6,3.5,Sample
2022/02/15 13:27:00,0.0,47.3,1.1,18.44,35.8,3.0,Sample
2022/02/15 13:28:00,0.0,53.0,0.9,18.46,36.6,3.3,Sample
2022/02/15 13:29:00,9.0,36.8,1.1,18.40,36.0,3.0,Sample
2022/02/15 13:30:00,0.0,53.2,1.0,18.57,36.5,3.4,Sample
2022/02/15 13:31:00,0.0,54.0,1.1,18.80,37.3,3.9,Sample
2022/02/15 13:32:00,0.0,55.9,1.0,18.72,35.6,3.2,Sample
2022/02/15 13:33:00,0.0,54.7,1.1,18.69,35.9,3.3,Sample
2022/02/15 13:34:00,0.0,49.4,1.2,18.73,35.5,3.2,Sample
2022/02/15 13:35:00,0.0,52.1,1.3,18.74,36.2,3.4,Sample
2022/02/15 13:36:00,0.0,51.7,1.1,19.01,37.0,4.0,Sample
2022/02/15 13:37:00,0.0,53.9,1.2,18.86,36.4,3.6,Sample
2022/02/15 13:38:00,0.0,46.5,1.1,18.48,37.2,3.6,Sample
2022/02/15 13:39:00,0.0,53.7,1.0,18.68,37.3,3.8,Sample
2022/02/15 13:40:00,0.0,59.8,1.1,18.52,34.3,2.5,Sample
2022/02/15 13:41:00,0.0,59.3,1.1,18.59,36.4,3.4,Sample
2022/02/15 13:42:00,0.0,47.8,0.9,18.68,37.9,4.0,Sample
2022/02/15 13:43:00,0.0,49.9,1.0,18.76,38.0,4.1,Sample
2022/02/15 13:44:00,0.0,56.3,1.0,18.64,37.3,3.8,Sample
2022/02/15 13:45:00,0.0,51.1,1.1,18.36,37.0,3.4,Sample
2022/02/15 13:46:00,0.0,48.4,1.0,18.15,36.4,3.0,Sample
2022/02/15 13:47:00,0.0,50.6,0.9,18.43,37.7,3.7,Sample
2022/02/15 13:48:00,0.0,51.5,0.9,18.46,38.3,4.0,Sample
2022/02/15 13:49:00,0.0,53.4,0.9,18.51,38.1,3.9,Sample
2022/02/15 13:50:00,0.0,54.6,1.0,18.36,36.9,3.4,Sample
2022/02/15 13:51:00,0.0,52.0,1.0,18.62,37.9,4.0,Sample
2022/02/15 13:52:00,0.0,50.1,1.0,18.80,37.1,3.8,Sample
2022/02/15 13:53:00,0.0,52.8,1.1,18.47,36.1,3.2,Sample
2022/02/15 13:54:00,0.0,64.8,0.9,18.55,36.8,3.5,Sample
2022/02/15 13:55:00,0.0,51.4,0.8,18.79,37.3,3.9,Sample
2022/02/15 13:56:00,0.0,47.9,0.8,18.88,37.2,3.9,Sample
2022/02/15 13:57:00,0.0,48.3,1.0,19.21,38.9,4.9,Sample
2022/02/15 13:58:00,0.0,46.1,0.9,19.15,37.2,4.2,Sample
2022/02/15 13:59:00,0.0,57.3,0.8,18.71,35.3,3.0,Sample
2022/02/15 14:00:00,0.0,54.7,0.9,18.52,36.3,3.3,Sample
2022/02/15 14:01:00,0.0,50.6,0.8,18.70,36.2,3.4,Sample
2022/02/15 14:02:00,0.0,50.9,0.8,18.80,36.1,3.4,Sample
2022/02/15 14:03:00,0.0,48.1,0.9,18.93,36.8,3.8,Sample
2022/02/15 14:04:00,0.0,51.9,0.9,18.88,36.2,3.5,Sample
2022/02/15 14:05:00,0.0,56.0,1.1,18.96,37.0,3.9,Sample
2022/02/15 14:06:00,0.0,48.3,1.0,19.00,36.9,3.9,Sample
2022/02/15 14:07:00,0.0,50.6,1.0,19.17,36.2,3.8,Sample
2022/02/15 14:08:00,0.0,47.7,0.9,19.33,36.9,4.2,Sample
2022/02/15 14:09:00,0.0,49.5,1.0,19.48,37.1,4.4,Sample
2022/02/15 14:10:00,0.0,50.6,0.8,19.49,37.6,4.6,Sample
2022/02/15 14:11:00,0.0,47.7,1.1,19.62,36.5,4.3,Sample
2022/02/15 14:12:00,0.0,45.1,1.1,19.40,37.3,4.4,Sample
2022/02/15 14:13:00,0.0,67.4,1.1,19.08,36.9,4.0,Sample
2022/02/15 14:14:00,0.0,50.4,0.8,19.06,37.4,4.2,Sample
2022/02/15 14:15:00,0.0,48.0,0.9,19.04,37.7,4.3,Sample
2022/02/15 14:16:00,0.0,54.1,0.8,18.62,36.6,3.5,Sample
2022/02/15 14:17:00,0.0,57.1,0.8,18.94,37.8,4.2,Sample
2022/02/15 14:18:00,0.0,62.7,1.0,18.90,37.3,4.0,Sample
2022/02/15 14:19:00,0.0,50.3,1.0,18.84,37.4,4.0,Sample
2022/02/15 14:20:00,0.0,57.6,0.9,19.22,38.8,4.9,Sample
2022/02/15 14:21:00,0.0,51.9,0.9,19.40,36.8,4.3,Sample
2022/02/15 14:22:00,0.0,55.7,0.9,19.21,37.2,4.2,Sample
2022/02/15 14:23:00,0.0,47.9,0.9,19.58,37.9,4.8,Sample
2022/02/15 14:24:00,0.0,51.1,0.8,19.61,37.0,4.5,Sample
2022/02/15 14:25:00,0.0,52.7,1.1,19.14,36.8,4.0,Sample
2022/02/15 14:26:00,0.0,58.7,1.0,18.87,37.4,4.0,Sample
2022/02/15 14:27:00,0.0,58.2,1.2,18.84,38.4,4.4,Sample
2022/02/15 14:28:00,0.0,51.5,1.1,18.76,38.2,4.2,Sample
2022/02/15 14:29:00,0.0,50.0,0.9,18.98,39.3,4.8,Sample
2022/02/15 14:30:00,0.0,48.7,0.9,18.94,38.9,4.6,Sample
2022/02/15 14:31:00,0.0,49.6,1.0,19.08,38.5,4.6,Sample
2022/02/15 14:32:00,0.0,60.5,0.8,19.04,37.7,4.3,Sample
2022/02/15 14:33:00,0.0,59.4,1.0,18.82,37.9,4.1,Sample
2022/02/15 14:34:00,0.0,51.4,1.0,18.86,38.3,4.3,Sample
2022/02/15 14:35:00,0.0,51.1,1.0,18.68,38.2,4.1,Sample
2022/02/15 14:36:00,0.0,52.4,0.9,18.70,38.0,4.1,Sample
2022/02/15 14:37:00,0.0,48.6,1.0,18.55,37.1,3.6,Sample
2022/02/15 14:38:00,0.0,47.6,0.9,18.46,37.3,3.6,Sample
2022/02/15 14:39:00,0.0,53.1,1.2,18.53,37.3,3.7,Sample
2022/02/15 14:40:00,0.0,51.8,0.9,18.58,37.5,3.8,Sample
2022/02/15 14:41:00,0.0,46.8,0.9,18.66,37.9,4.0,Sample
2022/02/15 14:42:00,0.0,48.2,0.9,18.78,37.9,4.1,Sample
2022/02/15 14:43:00,0.0,50.0,0.9,19.11,38.5,4.6,Sample
2022/02/15 14:44:00,0.0,46.0,0.9,19.49,38.7,5.0,Sample
2022/02/15 14:45:00,0.0,45.7,1.3,19.48,38.1,4.8,Sample
2022/02/15 14:46:00,0.0,46.9,1.1,19.33,37.0,4.3,Sample
2022/02/15 14:47:00,0.0,50.5,0.9,19.28,38.2,4.7,Sample
2022/02/15 14:48:00,0.0,49.4,1.0,19.21,38.3,4.6,Sample
2022/02/15 14:49:00,0.0,49.8,0.8,19.08,38.3,4.6,Sample
2022/02/15 14:50:00,0.0,51.6,0.9,18.90,37.7,4.2,Sample
2022/02/15 14:51:00,0.0,48.1,1.0,18.52,37.5,3.7,Sample
2022/02/15 14:52:00,0.0,49.8,1.0,18.76,38.1,4.2,Sample
2022/02/15 14:53:00,0.0,53.5,0.8,18.51,37.4,3.7,Sample
2022/02/15 14:54:00,0.0,49.2,0.8,18.41,37.5,3.6,Sample
2022/02/15 14:55:00,0.0,44.6,1.0,18.41,38.1,3.9,Sample
2022/02/15 14:56:00,0.0,46.2,0.9,18.61,38.3,4.1,Sample
2022/02/15 14:57:00,0.0,50.4,0.9,18.53,37.8,3.8,Sample
2022/02/15 14:58:00,0.0,59.1,0.8,18.47,37.8,3.8,Sample
2022/02/15 14:59:00,0.0,57.5,0.7,18.32,37.4,3.5,Sample
2022/02/15 15:00:00,0.0,48.0,0.8,18.39,38.2,3.9,Sample
2022/02/15 15:01:00,0.0,49.9,0.8,18.57,38.2,4.0,Sample
2022/02/15 15:02:00,0.0,47.0,0.9,18.73,39.7,4.8,Sample
2022/02/15 15:03:00,0.0,56.5,1.0,18.92,39.4,4.8,Sample
2022/02/15 15:04:00,0.0,52.2,0.8,18.88,38.8,4.5,Sample
2022/02/15 15:05:00,0.0,47.0,1.0,18.72,38.3,4.2,Sample
2022/02/15 15:06:00,0.0,49.7,0.9,18.67,38.4,4.2,Sample
2022/02/15 15:07:00,0.0,47.8,0.7,18.57,38.1,4.0,Sample
2022/02/15 15:08:00,0.0,54.6,0.9,18.52,38.8,4.2,Sample
2022/02/15 15:09:00,0.0,52.4,0.8,18.49,38.2,4.0,Sample
2022/02/15 15:10:00,0.0,46.3,0.9,18.47,38.6,4.1,Sample
2022/02/15 15:11:00,0.0,47.3,0.8,18.47,39.3,4.4,Sample
2022/02/15 15:12:00,0.0,51.2,0.9,18.58,40.4,4.9,Sample
2022/02/15 15:13:00,0.0,50.2,0.9,18.45,39.9,4.6,Sample
2022/02/15 15:14:00,0.0,55.9,0.9,18.23,38.7,3.9,Sample
2022/02/15 15:15:00,0.0,51.7,1.0,18.45,39.9,4.5,Sample
2022/02/15 15:16:00,0.0,49.7,0.8,18.50,40.2,4.7,Sample
2022/02/15 15:17:00,0.0,48.1,1.0,18.28,40.4,4.6,Sample
2022/02/15 15:18:00,0.0,47.6,1.1,18.37,41.7,5.1,Sample
2022/02/15 15:19:00,0.0,48.2,1.1,18.52,40.9,5.0,Sample
2022/02/15 15:20:00,0.0,51.1,1.2,18.68,40.8,5.1,Sample
2022/02/15 15:21:00,0.0,50.2,1.0,18.77,40.6,5.1,Sample
2022/02/15 15:22:00,0.0,48.8,1.2,18.73,40.2,4.9,Sample
2022/02/15 15:23:00,0.0,50.3,1.1,18.83,40.1,5.0,Sample
2022/02/15 15:24:00,0.0,48.7,1.0,18.85,40.1,5.0,Sample
2022/02/15 15:25:00,0.0,45.7,1.2,18.92,41.0,5.4,Sample
2022/02/15 15:26:00,0.0,46.5,1.1,18.96,40.4,5.2,Sample
2022/02/15 15:27:00,0.0,53.8,0.9,18.78,39.8,4.8,Sample
2022/02/15 15:28:00,0.0,54.0,0.8,18.62,39.4,4.5,Sample
2022/02/15 15:29:00,0.0,49.5,1.3,18.51,39.4,4.4,Sample
2022/02/15 15:30:00,0.0,58.8,1.1,18.43,39.5,4.4,Sample
2022/02/15 15:31:00,0.0,54.3,1.1,18.56,40.7,4.9,Sample
2022/02/15 15:32:00,0.0,46.6,1.2,18.48,40.1,4.6,Sample
2022/02/15 15:33:00,0.0,49.5,1.0,18.39,40.2,4.6,Sample
2022/02/15 15:34:00,0.0,46.7,0.9,18.52,40.2,4.7,Sample
2022/02/15 15:35:00,0.0,47.9,0.8,18.43,39.4,4.3,Sample
2022/02/15 15:36:00,0.0,54.7,0.9,18.41,39.6,4.4,Sample
2022/02/15 15:37:00,0.0,60.8,0.9,18.17,39.2,4.1,Sample
2022/02/15 15:38:00,0.0,56.5,0.9,18.11,39.9,4.3,Sample
2022/02/15 15:39:00,0.0,50.5,0.9,18.17,41.0,4.7,Sample
2022/02/15 15:40:00,0.0,49.7,1.0,18.16,40.5,4.5,Sample
2022/02/15 15:41:00,0.0,49.7,1.1,18.18,40.9,4.7,Sample
2022/02/15 15:42:00,0.0,50.8,1.3,18.21,41.1,4.8,Sample
2022/02/15 15:43:00,0.0,48.7,1.2,18.39,41.2,4.9,Sample
2022/02/15 15:44:00,0.0,48.0,1.1,18.54,41.0,5.0,Sample
2022/02/15 15:45:00,0.0,50.9,0.9,18.48,40.4,4.8,Sample
2022/02/15 15:46:00,0.0,52.4,1.1,18.30,40.0,4.5,Sample
2022/02/15 15:47:00,0.0,49.8,1.0,18.13,40.3,4.4,Sample
2022/02/15 15:48:00,0.0,47.1,1.0,18.19,41.6,4.9,Sample
2022/02/15 15:49:00,0.0,47.6,1.0,18.17,41.8,5.0,Sample
2022/02/15 15:50:00,0.0,47.4,1.2,18.28,42.6,5.4,Sample
2022/02/15 15:51:00,0.0,49.5,1.1,18.25,41.8,5.0,Sample
2022/02/15 15:52:00,0.0,47.9,1.0,18.42,42.8,5.5,Sample
2022/02/15 15:53:00,0.0,45.1,0.9,18.25,42.3,5.2,Sample
2022/02/15 15:54:00,0.0,49.2,0.9,18.33,41.9,5.2,Sample
2022/02/15 15:55:00,0.0,48.6,1.1,18.34,42.1,5.2,Sample
2022/02/15 15:56:00,0.0,46.4,0.9,18.42,42.5,5.4,Sample
2022/02/15 15:57:00,0.0,45.8,0.9,18.58,42.5,5.6,Sample
2022/02/15 15:58:00,0.0,48.4,0.9,18.45,42.2,5.4,Sample
2022/02/15 15:59:00,0.0,48.1,0.9,18.37,42.7,5.5,Sample
2022/02/15 16:00:00,0.0,46.3,1.0,18.33,42.7,5.4,Sample
2022/02/15 16:01:00,0.0,47.0,1.1,18.20,42.9,5.4,Sample
2022/02/15 16:02:00,0.0,45.6,0.9,18.15,42.2,5.1,Sample
2022/02/15 16:03:00,0.0,56.8,0.9,18.03,41.4,4.7,Sample
2022/02/15 16:04:00,0.0,57.2,1.1,18.03,42.1,4.9,Sample
2022/02/15 16:05:00,0.0,47.4,1.0,18.01,43.0,5.2,Sample
2022/02/15 16:06:00,0.0,46.8,1.0,18.08,43.9,5.6,Sample
2022/02/15 16:07:00,0.0,46.0,1.0,18.10,44.0,5.7,Sample
2022/02/15 16:08:00,0.0,46.6,1.0,18.08,43.8,5.6,Sample
2022/02/15 16:09:00,0.0,44.2,1.0,18.05,43.3,5.4,Sample
2022/02/15 16:10:00,0.0,43.5,0.9,18.03,43.2,5.3,Sample
2022/02/15 16:11:00,0.0,42.7,1.0,17.80,42.0,4.7,Sample
2022/02/15 16:12:00,0.0,42.1,1.1,17.69,41.9,4.6,Sample
2022/02/15 16:13:00,0.0,44.9,1.1,17.75,42.7,4.9,Sample
2022/02/15 16:14:00,0.0,46.9,1.0,17.74,42.8,4.9,Sample
2022/02/15 16:15:00,0.0,47.2,0.9,17.70,42.6,4.8,Sample
2022/02/15 16:16:00,0.0,46.3,0.8,17.71,43.0,5.0,Sample
2022/02/15 16:17:00,0.0,45.1,0.8,17.76,43.4,5.1,Sample
2022/02/15 16:18:00,0.0,45.1,1.0,17.71,43.1,5.0,Sample
2022/02/15 16:19:00,0.0,46.2,0.9,17.68,43.3,5.0,Sample
2022/02/15 16:20:00,0.0,45.8,0.8,17.70,43.9,5.2,Sample
2022/02/15 16:21:00,0.0,44.5,1.1,17.65,43.9,5.2,Sample
2022/02/15 16:22:00,0.0,44.5,0.8,17.60,43.8,5.1,Sample
2022/02/15 16:23:00,0.0,44.0,0.9,17.56,44.7,5.4,Sample
2022/02/15 16:24:00,0.0,44.3,1.1,17.43,44.8,5.3,Sample
2022/02/15 16:25:00,0.0,44.4,0.9,17.40,44.8,5.3,Sample
2022/02/15 16:26:00,0.0,44.3,0.8,17.37,45.4,5.4,Sample
2022/02/15 16:27:00,0.0,43.1,0.9,17.38,45.8,5.6,Sample
2022/02/15 16:28:00,0.0,44.4,0.8,17.41,45.5,5.5,Sample
2022/02/15 16:29:00,0.0,45.6,0.8,17.37,44.9,5.3,Sample
2022/02/15 16:30:00,0.0,45.5,0.9,17.33,44.2,5.0,Sample
2022/02/15 16:31:00,0.0,45.3,0.8,17.34,44.3,5.1,Sample
2022/02/15 16:32:00,0.0,43.8,0.7,17.33,44.6,5.1,Sample
2022/02/15 16:33:00,0.0,44.9,1.0,17.38,43.8,4.9,Sample
2022/02/15 16:34:00,0.0,45.4,1.0,17.32,43.7,4.8,Sample
2022/02/15 16:35:00,0.0,45.0,0.9,17.31,44.0,4.9,Sample
